filename,class
08049.wav,FOODGware
08050.wav,FOODCook
08051.wav,FOODMisc
08052.wav,FOODGware
08053.wav,FOODCook
08054.wav,FOODCook
08055.wav,FOODCook
08056.wav,FOODGware
08057.wav,FOODGware
08058.wav,FOODGware
08059.wav,FOODIngr
08060.wav,FOODGware
08061.wav,FOODGware
08062.wav,FOODCook
08063.wav,FOODGware
08064.wav,FOODGware
08065.wav,FOODGware
08066.wav,FOODCook
08067.wav,FOODGware
08068.wav,FOODCook
08069.wav,FOODGware
08070.wav,FOODCook
08071.wav,FOODMisc
08072.wav,FOODCook
08073.wav,FOODGware
08074.wav,FOODIngr
08075.wav,FOODCook
08076.wav,FOODGware
08077.wav,FOODGware
08078.wav,FOODGware
08079.wav,FOODGware
08080.wav,FOODGware
08081.wav,FOODTware
08082.wav,FOODCook
08083.wav,FOODKware
08084.wav,FOODCook
08085.wav,FOODCook
08086.wav,FOODIngr
08087.wav,FOODCook
08088.wav,FOODMisc
08089.wav,FOODGware
08090.wav,FOODGware
08091.wav,FOODCook
08092.wav,FOODGware
08093.wav,FOODGware
08094.wav,FOODIngr
08095.wav,FOODGware
08096.wav,FOODGware
08097.wav,FOODMisc
08098.wav,FOODMisc
08099.wav,FOODGware
08100.wav,FOODGware
08101.wav,FOODCook
08102.wav,FOODGware
08103.wav,FOODTware
08104.wav,FOODMisc
08105.wav,FOODTware
08106.wav,FOODGware
08107.wav,FOODMisc
08108.wav,FOODGware
08109.wav,FOODGware
08110.wav,FOODCook
08111.wav,FOODGware
08112.wav,FOODGware
08113.wav,FOODIngr
08114.wav,FOODGware
08115.wav,FOODGware
08116.wav,FOODGware
08117.wav,FOODGware
08118.wav,FOODCook
08119.wav,FOODMisc
